Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
emp574,0.42,0.56,2,149,3,0,1,0,sales,low
emp575,0.87,1,5,242,5,0,1,0,sales,low
emp576,0.45,0.57,2,134,3,0,1,0,sales,low
emp577,0.11,0.87,5,271,4,0,1,0,sales,low
emp578,0.09,0.79,6,275,4,0,1,0,sales,low
emp579,0.76,0.83,5,227,5,0,1,0,sales,low
emp580,0.11,0.96,7,277,5,0,1,0,sales,low
emp581,0.37,0.49,2,151,3,0,1,0,sales,low
emp582,0.1,0.79,6,274,4,0,1,0,sales,low
emp583,0.77,0.87,4,242,6,0,1,0,sales,low
emp584,0.42,0.54,2,143,3,1,1,0,sales,low
emp585,0.38,0.52,2,145,3,0,1,0,sales,low
emp586,0.32,0.95,5,172,2,0,1,0,sales,low
emp587,0.38,0.49,2,135,3,0,1,0,accounting,low
emp588,0.19,1,4,192,4,0,1,0,accounting,low
emp589,0.1,0.83,7,276,4,0,1,0,accounting,low
emp590,0.76,0.88,4,206,4,0,1,0,hr,medium
emp591,0.53,0.56,4,281,6,0,1,0,hr,medium
emp592,0.39,0.51,2,151,3,0,1,0,hr,medium
emp593,0.11,0.83,6,244,4,0,1,0,hr,medium
emp594,0.1,0.94,6,309,4,0,1,0,technical,medium
emp595,0.84,1,5,218,5,0,1,0,technical,medium
emp596,0.82,0.99,4,263,6,0,1,0,technical,medium
emp597,0.1,0.82,6,244,4,0,1,0,technical,medium
emp598,0.59,0.49,7,263,4,0,1,0,technical,medium
emp599,0.44,0.48,2,143,3,0,1,0,technical,medium
emp600,0.89,0.95,2,181,5,0,1,0,technical,medium
emp601,0.91,0.84,5,265,5,0,1,0,technical,medium
emp602,0.66,0.57,5,161,5,0,1,0,technical,high
emp603,0.11,0.87,7,282,5,0,1,0,technical,low
emp604,0.43,0.51,2,155,3,0,1,0,technical,medium
emp605,0.78,0.83,4,217,6,0,1,0,support,medium
emp606,0.11,0.97,6,289,5,0,1,0,support,medium
emp607,0.83,0.98,4,259,5,0,1,0,support,medium
emp608,0.39,0.54,2,158,3,0,1,0,support,low
emp609,0.38,0.55,2,158,3,0,1,0,support,low
emp610,0.37,0.57,2,155,3,0,1,0,support,low
emp611,0.44,0.48,2,146,3,0,1,0,support,low
emp612,0.53,0.85,2,164,5,0,1,0,support,low
emp613,0.09,0.96,6,259,4,0,1,0,support,low
emp614,0.11,0.89,6,293,4,0,1,0,support,low
emp615,0.83,0.96,5,275,5,0,1,0,support,low
emp616,0.88,1,5,219,6,1,1,0,technical,low
emp617,0.1,0.89,6,247,4,0,1,0,technical,low
emp618,0.09,0.86,7,309,4,0,1,0,technical,low
emp619,0.44,0.54,2,151,3,0,1,0,management,low
emp620,0.39,0.51,2,129,3,0,1,0,IT,low
emp621,0.87,0.94,4,274,5,0,1,0,IT,low
emp622,0.74,0.99,4,233,5,0,1,0,IT,low
emp623,0.1,0.95,7,289,4,0,1,0,IT,low
emp624,0.74,0.82,4,239,6,0,1,0,IT,low
emp625,0.75,0.99,5,221,5,0,1,0,product_mng,low
emp626,0.41,0.56,2,150,3,0,1,0,product_mng,low
emp627,0.41,0.45,2,144,3,1,1,0,product_mng,low
emp628,0.09,0.9,7,289,4,0,1,0,product_mng,low
emp629,0.09,0.8,6,301,5,0,1,0,IT,medium
emp630,0.39,0.57,2,145,3,0,1,0,accounting,medium
emp631,0.4,0.56,2,137,3,0,1,0,accounting,medium
emp632,0.37,0.54,2,131,3,1,1,0,hr,medium
emp633,0.1,0.84,6,246,4,0,1,0,hr,medium
emp634,0.43,0.51,2,136,3,0,1,0,hr,medium
emp635,0.75,0.85,5,240,6,1,1,0,marketing,medium
emp636,0.37,0.56,2,156,3,0,1,0,sales,medium
emp637,0.11,0.85,6,305,4,0,1,0,accounting,medium
emp638,0.45,0.45,2,154,3,1,1,0,support,medium
emp639,0.87,1,5,261,5,1,1,0,technical,medium
emp640,0.11,0.94,7,244,4,0,1,0,management,medium
emp641,0.45,0.54,2,129,3,0,1,0,marketing,high
emp642,0.81,0.87,4,254,5,0,1,0,marketing,low
emp643,0.77,0.91,5,236,5,0,1,0,marketing,medium
emp644,0.89,0.92,5,237,5,0,1,0,sales,medium
emp645,0.43,0.49,2,135,3,0,1,0,sales,medium
emp646,0.78,1,5,236,5,0,1,0,sales,medium
emp647,0.37,0.47,2,149,3,0,1,0,sales,low
emp648,0.37,0.5,2,141,3,0,1,0,sales,low
emp649,0.85,0.82,4,270,5,0,1,0,sales,low
emp650,0.41,0.47,2,138,3,0,1,0,sales,low
emp651,0.11,0.96,6,298,4,0,1,0,sales,low
emp652,0.75,0.99,5,254,5,0,1,0,sales,low
emp653,0.82,0.85,5,248,5,0,1,0,sales,low
emp654,0.79,1,5,257,6,0,1,0,sales,low
emp655,0.43,0.53,2,150,3,0,1,0,sales,low
emp656,0.1,0.9,7,281,4,0,1,0,sales,low
emp657,0.46,0.48,2,141,3,1,1,0,sales,low
emp658,0.43,0.57,2,157,3,0,1,0,sales,low
emp659,0.43,0.55,2,136,3,0,1,0,sales,low
emp660,0.11,0.8,7,296,4,0,1,0,sales,low
emp661,0.09,0.86,6,279,4,0,1,0,sales,low
emp662,0.37,0.53,2,131,3,0,1,0,sales,low
emp663,0.4,0.57,2,160,3,0,1,0,accounting,low
emp664,0.1,0.77,7,291,4,0,1,0,accounting,low
emp665,0.41,0.53,2,157,3,0,1,0,accounting,low
emp666,0.79,0.58,3,294,4,0,1,0,hr,low
emp667,0.11,0.79,7,310,4,0,1,0,hr,low
emp668,0.1,0.97,6,282,4,0,1,0,hr,medium
emp669,0.44,0.51,2,134,3,0,1,0,hr,medium
emp670,0.25,0.46,4,214,4,0,1,0,technical,medium
emp671,0.44,0.52,2,137,3,0,1,0,technical,medium
emp672,0.73,1,4,252,5,0,1,0,technical,medium
emp673,0.75,0.97,5,243,6,0,1,0,technical,medium
emp674,0.36,0.47,2,148,3,0,1,0,technical,medium
emp675,0.37,0.49,2,151,3,0,1,0,technical,medium
emp676,0.39,0.49,2,129,3,0,1,0,technical,medium
emp677,0.48,0.78,2,198,2,0,1,0,technical,medium
emp678,0.57,0.72,4,275,6,0,1,0,technical,medium
emp679,0.9,0.96,5,243,5,0,1,0,technical,medium
emp680,0.39,0.55,2,159,3,0,1,0,technical,high
emp681,0.44,0.51,2,145,3,0,1,0,support,low
emp682,0.81,0.88,5,242,5,0,1,0,support,medium
emp683,0.74,0.87,5,242,5,0,1,0,support,medium
emp684,0.44,0.56,2,145,3,0,1,0,support,medium
emp685,0.41,0.56,2,154,3,0,1,1,support,medium
emp686,0.4,0.51,2,139,3,0,1,0,support,low
emp687,0.46,0.57,2,152,3,0,1,0,support,low
emp688,0.8,0.83,2,211,3,0,1,0,support,low
emp689,0.87,0.9,5,258,5,0,1,0,support,low
emp690,0.39,0.54,2,155,3,0,1,0,support,low
emp691,0.38,0.55,2,148,3,0,1,0,support,low
emp692,0.66,0.67,2,255,3,0,1,0,technical,low
emp693,0.1,0.8,6,264,4,0,1,0,technical,low
emp694,0.37,0.54,2,132,3,0,1,0,technical,low
emp695,0.1,0.77,6,255,4,0,1,0,management,low
emp696,0.09,0.87,5,263,4,0,1,0,IT,low
emp697,0.86,0.84,5,222,5,0,1,0,IT,low
emp698,0.11,0.9,6,263,4,0,1,0,IT,low
emp699,0.37,0.46,2,157,3,0,1,0,IT,low
emp700,0.11,0.92,7,307,4,0,1,0,IT,low
emp701,0.77,0.98,5,259,6,0,1,0,product_mng,low
emp702,0.84,0.94,5,222,6,0,1,0,product_mng,low
emp703,0.1,0.84,7,250,4,0,1,0,product_mng,low
emp704,0.83,0.9,5,245,5,0,1,0,product_mng,low
emp705,0.11,0.79,6,292,4,0,1,0,IT,low
emp706,0.86,0.92,5,252,5,0,1,0,RandD,low
emp707,0.38,0.56,2,161,3,0,1,0,RandD,medium
emp708,0.11,0.88,5,250,4,0,1,0,RandD,medium
emp709,0.45,0.49,2,134,3,0,1,0,RandD,medium
emp710,0.1,0.85,7,279,4,0,1,0,RandD,medium
emp711,0.09,0.95,7,256,4,0,1,0,marketing,medium
emp712,0.39,0.53,2,127,3,0,1,0,sales,medium
emp713,0.37,0.47,2,138,3,1,1,0,accounting,medium
emp714,0.81,0.97,5,243,5,0,1,0,support,medium
emp715,0.09,0.9,7,296,4,0,1,0,technical,medium
emp716,0.1,0.88,7,267,4,0,1,0,management,medium
emp717,0.39,0.49,2,144,3,0,1,0,marketing,medium
emp718,0.83,0.95,4,251,5,0,1,0,marketing,medium
emp719,0.45,0.57,2,148,3,0,1,0,marketing,high
emp720,0.43,0.51,2,141,3,0,1,0,sales,low
emp721,0.8,0.75,3,268,2,0,1,0,sales,medium
emp722,0.1,0.86,6,247,4,0,1,0,sales,medium
emp723,0.1,0.55,2,247,4,0,1,0,sales,medium
emp724,0.36,0.52,2,146,3,0,1,0,sales,medium
emp725,0.38,0.5,2,140,3,0,1,0,sales,low
emp726,0.78,0.98,5,263,6,0,1,0,sales,low
emp727,0.44,0.49,2,145,3,0,1,0,sales,low
emp728,0.41,0.46,2,156,3,1,1,0,sales,low
emp729,0.72,0.85,5,244,6,0,1,0,sales,low
emp730,0.46,0.54,2,144,3,0,1,0,sales,low
emp731,0.1,0.9,7,286,4,0,1,0,sales,low
emp732,0.34,0.67,4,141,2,0,1,0,sales,low
emp733,0.11,0.89,6,260,5,0,1,0,sales,low
emp734,0.38,0.56,2,154,3,0,1,0,sales,low
emp735,0.82,0.92,5,225,5,0,1,0,sales,low
emp736,0.39,0.57,2,127,3,0,1,0,sales,low
emp737,0.44,0.53,2,140,3,0,1,0,sales,low
emp738,0.43,0.52,2,147,3,0,1,0,sales,low
emp739,0.84,0.83,4,227,5,0,1,0,accounting,low
emp740,0.43,0.48,2,153,3,0,1,0,accounting,low
emp741,0.37,0.52,2,128,3,0,1,0,accounting,low
emp742,0.74,0.97,4,228,5,0,1,0,hr,low
emp743,0.73,0.97,5,235,5,0,1,0,hr,low
emp744,0.37,0.47,2,148,3,0,1,0,hr,low
emp745,0.58,0.62,4,238,3,0,1,0,hr,low
emp746,0.4,0.54,2,141,3,0,1,0,technical,medium
emp747,0.51,0.83,5,249,4,0,1,0,technical,medium
emp748,0.46,0.5,2,151,3,0,1,0,technical,medium
emp749,0.45,0.54,2,129,3,0,1,0,technical,medium
emp750,0.46,0.5,2,156,3,0,1,0,technical,medium
emp751,0.39,0.45,2,134,3,0,1,0,technical,medium
emp752,0.09,0.88,6,269,4,0,1,0,technical,medium
emp753,0.09,0.77,6,290,4,0,1,0,technical,medium
emp754,0.37,0.51,2,132,3,0,1,0,technical,medium
emp755,0.1,0.89,7,308,4,0,1,0,technical,medium
emp756,0.77,1,4,232,5,0,1,0,technical,medium
emp757,0.79,0.86,5,235,5,0,1,0,support,medium
emp758,0.43,0.55,2,130,3,0,1,0,support,high
emp759,0.38,0.53,2,146,3,0,1,0,support,low
emp760,0.77,0.91,5,221,6,0,1,0,support,medium
emp761,0.44,0.5,2,130,3,0,1,0,support,medium
emp762,0.39,0.46,2,136,3,0,1,0,support,medium
emp763,0.78,0.89,5,274,6,0,1,0,support,medium
emp764,0.1,0.79,6,256,5,0,1,0,support,low
emp765,0.1,0.77,5,276,4,0,1,0,support,low
emp766,0.75,0.85,5,267,5,0,1,0,support,low
emp767,0.46,0.62,6,213,3,0,1,0,support,low
emp768,0.91,0.97,4,274,6,0,1,0,technical,low
emp769,0.1,0.92,6,258,4,0,1,0,technical,low
emp770,0.72,0.6,3,153,5,0,1,0,technical,low
emp771,0.11,0.95,6,245,4,0,1,0,management,low
emp772,0.11,0.94,6,264,4,0,1,0,IT,low
emp773,0.46,0.57,2,154,3,0,1,0,IT,low
emp774,0.37,0.46,2,149,3,0,1,0,IT,low
emp775,0.46,0.5,2,157,3,0,1,0,IT,low
emp776,0.43,0.57,2,127,3,0,1,0,IT,low
emp777,0.11,0.82,6,270,4,0,1,0,product_mng,low
emp778,0.73,0.89,5,236,6,0,1,0,product_mng,low
emp779,0.43,0.47,2,158,3,0,1,0,product_mng,low
emp780,0.86,1,5,229,5,0,1,0,product_mng,low
emp781,0.1,0.83,6,269,4,0,1,0,IT,low
emp782,0.4,0.49,2,128,3,0,1,0,sales,low
emp783,0.11,0.87,7,278,4,0,1,0,sales,low
emp784,0.86,0.98,3,158,5,0,1,0,sales,low
emp785,0.42,1,3,202,3,0,1,0,sales,medium
emp786,0.79,0.84,4,240,5,0,1,0,sales,medium
emp787,0.1,0.96,7,255,4,0,1,0,marketing,medium
emp788,0.09,0.92,7,254,4,0,1,0,sales,medium
emp789,0.09,0.82,6,257,4,0,1,0,accounting,medium
emp790,0.87,1,4,228,5,0,1,0,support,medium
emp791,0.36,0.49,2,145,3,0,1,0,technical,medium
emp792,0.42,0.75,3,218,4,0,1,0,management,medium
emp793,0.84,0.86,5,268,5,0,1,0,marketing,medium
emp794,0.1,0.83,6,278,4,0,1,0,marketing,medium
emp795,0.78,0.71,3,249,5,0,1,0,marketing,medium
emp796,0.35,0.99,3,236,4,0,1,0,sales,medium
emp797,0.1,0.81,7,291,4,0,1,0,sales,high
emp798,0.11,0.8,6,306,4,0,1,0,sales,low
emp799,0.43,0.48,2,135,3,0,1,0,sales,medium
emp800,0.38,0.45,2,156,3,0,1,0,sales,medium
emp801,0.46,0.54,2,143,3,0,1,0,sales,medium
emp802,0.89,0.82,4,243,5,0,1,0,sales,medium
emp803,0.45,0.5,2,147,3,0,1,0,sales,low
emp804,0.44,0.53,2,159,3,0,1,0,sales,low
emp805,0.74,0.54,5,216,3,0,1,0,sales,low
emp806,0.45,0.54,2,152,3,0,1,0,sales,low
emp807,0.79,0.93,4,226,5,0,1,0,sales,low
emp808,0.79,0.91,5,271,5,0,1,0,sales,low
emp809,0.11,0.87,6,255,4,0,1,0,sales,low
emp810,0.42,0.48,2,140,3,0,1,0,sales,low
emp811,0.64,0.9,6,252,2,0,1,0,sales,low
emp812,0.4,0.55,2,159,3,0,1,0,sales,low
emp813,0.84,0.98,5,270,5,0,1,0,sales,low
emp814,0.73,0.92,5,232,5,0,1,0,sales,low
emp815,0.4,0.51,2,144,3,0,1,0,accounting,low
emp816,0.36,0.45,2,127,3,0,1,0,accounting,low
emp817,0.43,0.47,2,131,3,0,1,0,accounting,low
emp818,0.11,0.78,6,243,4,0,1,0,hr,low
emp819,0.91,1,5,244,6,0,1,0,hr,low
emp820,0.8,1,5,260,5,0,1,0,hr,low
emp821,0.42,0.49,2,139,3,0,1,0,hr,low
emp822,0.31,0.87,4,184,3,0,1,0,technical,low
emp823,0.44,0.47,2,130,3,0,1,0,technical,low
emp824,0.38,0.54,2,135,3,0,1,0,technical,medium
emp825,0.45,0.56,2,146,3,0,1,0,technical,medium
emp826,0.43,0.46,2,149,3,0,1,0,technical,medium
emp827,0.45,0.46,2,153,3,1,1,0,technical,medium
emp828,0.43,0.57,2,160,3,0,1,0,technical,medium
emp829,0.43,0.49,2,160,3,0,1,0,technical,medium
emp830,0.09,0.83,6,282,4,0,1,0,technical,medium
emp831,0.43,0.47,2,128,3,0,1,0,technical,medium
emp832,0.79,0.94,4,232,5,0,1,0,technical,medium
emp833,0.85,0.58,3,226,2,0,1,0,support,medium
emp834,0.38,0.45,2,129,3,0,1,0,support,medium
emp835,0.11,0.92,7,255,4,0,1,0,support,medium
emp836,0.83,0.99,5,258,5,0,1,0,support,high
emp837,0.81,0.91,4,229,5,0,1,0,support,low
emp838,0.42,0.56,2,143,3,0,1,0,support,medium
emp839,0.11,0.87,6,257,4,0,1,0,support,medium
emp840,0.11,0.85,7,275,4,0,1,0,support,medium
emp841,0.1,0.89,7,291,4,0,1,0,support,medium
emp842,0.5,0.54,5,153,4,0,1,0,support,low
emp843,0.44,0.49,2,154,3,0,1,0,support,low
emp844,0.11,0.9,6,301,4,0,1,0,technical,low
emp845,0.39,0.52,2,134,3,0,1,0,technical,low
emp846,0.11,0.78,6,245,4,0,1,0,technical,low
emp847,0.36,0.5,2,132,3,0,1,0,management,low
emp848,0.43,0.51,2,130,3,0,1,0,IT,low
emp849,0.4,0.5,2,127,3,0,1,0,IT,low
emp850,0.86,0.84,4,246,6,0,1,0,IT,low
emp851,0.38,0.49,2,145,3,0,1,0,IT,low
emp852,0.46,0.45,2,138,3,0,1,1,IT,low
emp853,0.37,0.57,2,129,3,0,1,0,product_mng,low
emp854,0.43,0.52,2,150,3,0,1,0,product_mng,low
emp855,0.66,0.93,5,253,5,0,1,0,product_mng,low
emp856,0.37,0.48,2,160,3,0,1,0,product_mng,low
emp857,0.77,0.92,5,235,5,0,1,0,IT,low
emp858,0.38,0.55,2,151,3,0,1,0,sales,low
emp859,0.39,0.54,2,127,3,0,1,0,sales,low
emp860,0.41,0.55,2,151,3,0,1,0,sales,low
emp861,0.1,0.9,7,290,4,0,1,0,sales,low
emp862,0.09,0.93,6,249,4,0,1,0,sales,low
emp863,0.41,0.47,2,131,3,0,1,0,marketing,medium
emp864,0.39,0.46,2,159,3,0,1,0,sales,medium
emp865,0.83,0.99,4,223,5,0,1,0,accounting,medium
emp866,0.09,0.87,3,214,2,0,1,0,support,medium
emp867,0.75,0.81,5,227,5,0,1,0,technical,medium
emp868,0.44,0.54,2,127,3,0,1,0,management,medium
emp869,0.1,0.84,6,293,5,0,1,0,marketing,medium
emp870,0.42,0.46,2,141,3,0,1,0,marketing,medium
emp871,0.1,0.83,6,300,4,0,1,0,marketing,medium
emp872,0.1,0.86,6,309,4,0,1,0,sales,medium
emp873,0.31,0.77,4,149,3,0,1,0,sales,medium
emp874,0.42,0.54,2,159,3,0,1,0,sales,medium
emp875,0.38,0.5,2,152,3,0,1,0,sales,high
emp876,0.39,0.57,2,158,3,0,1,0,sales,low
emp877,0.1,0.97,6,254,5,0,1,0,sales,medium
emp878,0.11,0.93,6,294,4,0,1,0,sales,medium
emp879,0.1,0.92,7,269,4,0,1,0,sales,medium
emp880,0.11,0.9,7,247,4,0,1,0,sales,medium
emp881,0.44,0.65,3,271,4,0,1,0,sales,low
emp882,0.91,0.96,4,232,5,0,1,0,sales,low
emp883,0.72,1,4,245,5,0,1,0,sales,low
emp884,0.36,0.46,2,132,3,0,1,0,sales,low
emp885,0.44,0.57,2,131,3,0,1,0,sales,low
emp886,0.85,0.99,5,248,5,0,1,0,sales,low
emp887,0.78,0.93,5,225,5,0,1,0,sales,low
emp888,0.39,0.46,2,156,3,0,1,0,sales,low
emp889,0.78,0.81,3,222,2,0,1,0,sales,low
emp890,0.1,0.92,6,243,4,1,1,0,sales,low
emp891,0.23,0.99,4,204,4,1,1,0,accounting,low
emp892,0.11,0.87,6,301,4,0,1,0,accounting,low
emp893,0.9,0.83,5,259,5,0,1,0,accounting,low
emp894,0.91,0.89,4,247,5,0,1,0,hr,low
emp895,0.11,0.79,7,295,4,0,1,0,hr,low
emp896,0.43,0.54,2,150,3,0,1,0,hr,low
emp897,0.45,0.49,2,151,3,0,1,0,hr,low
emp898,0.11,0.91,5,291,4,0,1,0,technical,low
emp899,0.11,0.93,6,253,4,1,1,0,technical,low
emp900,0.43,0.5,2,161,3,0,1,0,technical,low
emp901,0.91,0.97,4,251,6,0,1,0,technical,low
emp902,0.43,0.55,2,153,3,0,1,0,technical,medium
emp903,0.85,0.82,5,264,6,0,1,0,technical,medium
emp904,0.1,0.77,6,310,4,0,1,0,technical,medium
emp905,0.81,0.95,5,266,5,0,1,0,technical,medium
emp906,0.36,0.62,4,237,2,0,1,0,technical,medium
emp907,0.45,0.54,2,138,3,0,1,0,technical,medium
emp908,0.86,1,5,227,5,0,1,0,technical,medium
emp909,0.71,1,4,300,5,0,1,0,support,medium
emp910,0.11,0.97,7,310,4,0,1,0,support,medium
emp911,0.84,0.93,5,236,5,0,1,0,support,medium
emp912,0.09,0.97,7,288,4,0,1,0,support,medium
emp913,0.38,0.49,2,127,3,0,1,0,support,medium
emp914,0.15,0.55,6,139,4,0,1,0,support,high
emp915,0.1,0.92,7,253,4,1,1,0,support,low
emp916,0.8,0.97,4,218,5,1,1,0,support,medium
emp917,0.84,0.97,5,251,5,0,1,0,support,medium
emp918,0.11,0.87,6,264,4,0,1,0,support,medium
emp919,0.89,0.79,3,149,2,0,1,0,support,medium
emp920,0.45,0.51,2,138,3,0,1,0,technical,low
emp921,0.11,0.93,7,284,4,0,1,0,technical,low
emp922,0.74,0.93,5,244,5,0,1,0,technical,low
emp923,0.41,0.5,2,128,3,0,1,0,management,low
emp924,0.44,0.53,2,154,3,0,1,0,IT,low
emp925,0.37,0.56,2,138,3,0,1,0,IT,low
emp926,0.11,0.86,6,308,4,0,1,0,IT,low
emp927,0.1,0.93,6,269,4,0,1,0,IT,low
emp928,0.7,0.74,6,136,3,0,1,0,IT,low
emp929,0.59,1,2,160,5,0,1,0,product_mng,low
emp930,0.38,0.53,2,138,3,0,1,0,product_mng,low
emp931,0.72,0.95,4,220,5,0,1,0,product_mng,low
emp932,0.73,1,5,274,5,0,1,0,product_mng,low
emp933,0.39,0.48,2,161,3,0,1,0,IT,low
emp934,0.89,0.82,5,224,6,0,1,0,RandD,low
emp935,0.89,1,4,260,5,0,1,0,RandD,low
emp936,0.11,0.78,6,300,4,1,1,0,RandD,low
emp937,0.43,0.56,2,133,3,0,1,0,RandD,low
emp938,0.09,0.93,6,308,4,0,1,0,RandD,low
emp939,0.81,0.9,5,238,6,0,1,0,marketing,low
emp940,0.37,0.53,2,126,3,0,1,0,sales,low
emp941,0.36,0.56,2,138,3,0,1,0,accounting,medium
emp942,0.11,0.85,6,299,4,0,1,0,support,medium
emp943,0.1,0.85,6,254,4,0,1,0,technical,medium
emp944,0.66,0.47,7,156,2,0,1,0,management,medium
emp945,0.39,0.47,2,152,3,0,1,0,marketing,medium
emp946,0.44,0.51,2,146,3,0,1,0,marketing,medium
emp947,0.1,0.84,6,253,4,0,1,0,marketing,medium
emp948,0.79,0.94,5,227,6,0,1,0,sales,medium
emp949,0.1,0.81,6,301,4,1,1,0,sales,medium
emp950,0.54,0.94,6,294,3,0,1,0,sales,medium
emp951,0.37,0.47,2,151,3,0,1,0,sales,medium
emp952,0.37,0.57,2,128,3,0,1,0,sales,medium
emp953,0.82,0.89,5,217,5,0,1,0,sales,high
emp954,0.45,0.52,2,160,3,0,1,0,sales,low
emp955,0.79,0.9,5,263,5,0,1,0,sales,medium
emp956,0.42,0.56,2,156,3,0,1,0,sales,medium
emp957,0.1,0.85,6,273,4,0,1,0,sales,medium
emp958,0.11,0.78,6,303,4,0,1,0,sales,medium
emp959,0.74,1,4,253,5,0,1,0,sales,low
emp960,0.1,0.93,6,270,4,0,1,0,sales,low
emp961,0.79,1,4,218,5,0,1,0,sales,low
emp962,0.43,0.48,2,144,3,0,1,0,sales,low
emp963,0.41,0.47,2,154,3,0,1,0,sales,low
emp964,0.39,0.55,2,146,3,0,1,0,sales,low
emp965,0.1,0.94,6,260,4,0,1,0,sales,low
emp966,0.82,0.85,5,218,5,0,1,0,sales,low
emp967,0.41,0.46,2,128,3,0,1,0,accounting,low
emp968,0.42,0.56,2,128,3,0,1,0,accounting,low
emp969,0.74,0.88,4,248,6,0,1,0,accounting,low
emp970,0.38,0.57,2,152,3,1,1,0,hr,low
emp971,0.39,0.56,2,126,3,0,1,0,hr,low
emp972,0.87,0.94,4,260,5,0,1,0,hr,low
emp973,0.1,0.9,5,263,4,0,1,0,hr,low
emp974,0.78,1,5,220,5,0,1,0,technical,low
emp975,0.14,0.73,7,282,5,0,1,0,technical,low
emp976,0.11,0.94,6,277,5,0,1,0,technical,low
emp977,0.91,0.94,5,257,5,0,1,0,technical,low
emp978,0.49,0.63,6,265,3,0,1,0,technical,low
emp979,0.38,0.47,2,143,3,0,1,0,technical,low
emp980,0.82,0.97,5,263,5,0,1,0,technical,medium
emp981,0.38,0.88,3,154,4,0,1,0,technical,medium
emp982,0.89,1,5,253,5,0,1,0,technical,medium
emp983,0.11,0.79,6,294,4,0,1,0,technical,medium
emp984,0.37,0.51,2,128,3,0,1,0,technical,medium
emp985,0.38,0.5,2,153,3,0,1,0,support,medium
emp986,0.78,0.87,5,256,5,0,1,0,support,medium
emp987,0.41,0.51,2,127,3,0,1,0,support,medium
emp988,0.41,0.51,2,137,3,0,1,0,support,medium
emp989,0.11,0.83,6,295,4,0,1,0,support,medium
emp990,0.11,0.79,6,281,4,0,1,0,support,medium
emp991,0.43,0.57,2,131,3,1,1,0,support,medium
emp992,0.75,0.86,5,237,5,0,1,0,support,high
emp993,0.74,0.99,4,276,5,0,1,0,support,low
emp994,0.85,0.85,5,267,5,0,1,0,support,medium
emp995,0.73,0.92,5,266,5,0,1,0,support,medium
emp996,0.1,0.79,6,294,4,0,1,0,technical,medium
emp997,0.44,0.56,2,134,3,0,1,0,technical,medium
emp998,0.3,0.56,3,309,4,1,1,0,technical,low
emp999,0.11,0.77,7,273,4,0,1,0,management,low
emp1000,0.84,0.83,5,238,5,0,1,0,IT,low
emp1001,0.78,0.94,5,271,6,0,1,0,IT,low
emp1002,0.43,0.53,2,145,3,0,1,0,IT,low
emp1003,0.36,0.55,2,152,3,0,1,0,IT,low
emp1004,0.43,0.47,2,128,3,0,1,0,IT,low
emp1005,0.45,0.46,2,142,3,0,1,0,product_mng,low
emp1006,0.76,0.93,5,238,5,0,1,0,product_mng,low
emp1007,0.1,0.78,7,286,4,0,1,0,product_mng,low
emp1008,0.09,0.86,6,291,4,0,1,0,product_mng,low
emp1009,0.92,1,5,259,5,0,1,0,IT,low
emp1010,0.92,0.9,5,248,5,0,1,0,sales,low
emp1011,0.79,0.98,4,271,5,0,1,0,sales,low
emp1012,0.43,0.51,2,140,3,0,1,0,sales,low
emp1013,0.8,0.95,4,274,5,0,1,0,sales,low
emp1014,0.44,0.49,2,127,3,1,1,0,sales,low
emp1015,0.89,0.87,5,275,6,0,1,0,marketing,low
emp1016,0.48,0.88,3,239,3,0,1,0,sales,low
emp1017,0.11,0.82,6,304,4,1,1,0,accounting,low
emp1018,0.38,0.55,2,145,3,0,1,0,support,low
emp1019,0.11,0.85,6,259,4,0,1,0,technical,medium
emp1020,0.82,0.86,4,264,5,0,1,0,management,medium
emp1021,0.37,0.45,2,160,3,0,1,0,marketing,medium
emp1022,0.4,0.48,2,138,3,0,1,0,marketing,medium
emp1023,0.43,0.47,2,137,3,0,1,0,marketing,medium
emp1024,0.44,0.5,2,156,3,0,1,0,sales,medium
emp1025,0.42,0.56,2,147,3,0,1,0,sales,medium
emp1026,0.11,0.8,7,243,4,0,1,0,sales,medium
emp1027,0.78,0.87,4,236,5,0,1,0,sales,medium
emp1028,0.46,0.86,2,212,4,0,1,0,sales,medium
emp1029,0.77,0.91,5,261,6,0,1,0,sales,medium
emp1030,0.83,0.82,4,243,5,0,1,0,sales,medium
emp1031,0.32,0.58,5,271,5,0,1,0,sales,high
emp1032,0.9,0.92,5,154,4,0,1,0,sales,low
emp1033,0.42,0.52,2,151,3,0,1,0,sales,medium
emp1034,0.1,0.96,6,254,4,1,1,0,sales,medium
emp1035,0.1,0.91,6,285,4,0,1,0,sales,medium
emp1036,0.44,0.49,2,130,3,0,1,0,sales,medium
emp1037,0.1,0.95,7,301,4,0,1,0,sales,low
emp1038,0.11,0.8,6,286,4,0,1,0,sales,low
emp1039,0.1,0.89,6,246,4,0,1,0,sales,low
emp1040,0.39,0.47,2,135,3,0,1,0,sales,low
emp1041,0.92,0.92,4,245,5,0,1,0,sales,low
emp1042,0.43,0.56,2,136,3,0,1,0,sales,low
emp1043,0.11,0.89,6,301,4,0,1,0,accounting,low
emp1044,0.81,1,5,235,5,0,1,0,accounting,low
emp1045,0.11,0.85,7,272,4,0,1,0,accounting,low
emp1046,0.87,1,5,274,5,0,1,0,hr,low
